step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1117,2288733,1117,0.09089110785763158,1.0,1.0,,,,,,,,,
1118,2290782,1118,0.08458119656349831,1.0,1.0,,,,,,,,,
1119,2292831,1119,0.06864741291640757,0.0,0.9230769230769231,,,,,,,,,
1120,2294880,1120,0.11217851403140573,1.0,1.0,,,,,,,,,
1121,2296929,1121,0.09580644783699344,0.0,0.8666666666666667,,,,,,,,,
1122,2298978,1122,0.0923045293654531,0.0,0.9333333333333333,,,,,,,,,
1123,2301027,1123,0.07875295646812785,1.0,1.0,,,,,,,,,
1124,2303076,1124,0.09894481022539409,0.0,0.9285714285714286,,,,,,,,,
1125,2305125,1125,0.0962422314561264,0.0,0.8571428571428571,,,,,,,,,
1126,2307174,1126,0.10850137269416568,0.0,0.9411764705882353,,,,,,,,,
1127,2309223,1127,0.13143787306496132,0.0,0.9090909090909091,,,,,,,,,
1128,2311272,1128,0.12448905655702325,0.0,0.8666666666666667,,,,,,,,,
1129,2313321,1129,0.11592198032551501,0.0,0.9333333333333333,,,,,,,,,
1130,2315370,1130,0.10705928756374755,1.0,1.0,,,,,,,,,
1131,2317419,1131,0.11986403511518468,0.0,0.8666666666666667,,,,,,,,,
1132,2319468,1132,0.08409034812809033,1.0,1.0,,,,,,,,,
1133,2321517,1133,0.09536089863748036,0.0,0.9285714285714286,,,,,,,,,
1134,2323566,1134,0.10604336194217943,0.0,0.9333333333333333,,,,,,,,,
1135,2325615,1135,0.1517477950463805,1.0,1.0,,,,,,,,,
1136,2327664,1136,0.09534509167111574,0.0,0.9375,,,,,,,,,
1137,2329713,1137,0.0969556568825507,0.0,0.75,,,,,,,,,
1138,2331762,1138,0.09376288486699971,1.0,1.0,,,,,,,,,
1139,2333811,1139,0.07133708500300126,0.0,0.9285714285714286,,,,,,,,,
1140,2335860,1140,0.09251387073991182,1.0,1.0,,,,,,,,,
1141,2337909,1141,0.09538758607550785,1.0,1.0,,,,,,,,,
1142,2339958,1142,0.10413939490453715,0.0,0.8571428571428571,,,,,,,,,
1143,2342007,1143,0.10615921042092427,0.0,0.9230769230769231,,,,,,,,,
1144,2344056,1144,0.10543112699478023,1.0,1.0,,,,,,,,,
1145,2346105,1145,0.0987462664144002,1.0,1.0,,,,,,,,,
1146,2348154,1146,0.13064193965066906,0.0,0.8666666666666667,,,,,,,,,
1147,2350203,1147,0.11080934972518017,0.0,0.9285714285714286,,,,,,,,,
1148,2352252,1148,0.08540612570504122,1.0,1.0,,,,,,,,,
1149,2354301,1149,0.11428824870551635,0.0,0.8571428571428571,,,,,,,,,
1150,2356350,1150,0.08308869559496883,0.0,0.9411764705882353,,,,,,,,,
1151,2358399,1151,0.12058900452377555,0.0,0.9333333333333333,,,,,,,,,
1152,2360448,1152,0.10270912092138376,0.0,0.9285714285714286,,,,,,,,,
1153,2362497,1153,0.10856298891050241,0.0,0.9375,,,,,,,,,
1154,2364546,1154,0.08435494815866469,0.0,0.9285714285714286,,,,,,,,,
1155,2366595,1155,0.11897326946816353,1.0,1.0,,,,,,,,,
1156,2368644,1156,0.11090339525068563,1.0,1.0,,,,,,,,,
1157,2370693,1157,0.07201370630987466,0.0,0.8666666666666667,,,,,,,,,
1158,2372742,1158,0.0630580141214362,1.0,1.0,,,,,,,,,
1159,2374791,1159,0.09942356851248228,1.0,1.0,,,,,,,,,
1160,2376840,1160,0.1120209885239454,0.0,0.9285714285714286,,,,,,,,,
1161,2378889,1161,0.08324630365749844,1.0,1.0,,,,,,,,,
1162,2380938,1162,0.12131273445581636,0.0,0.9375,,,,,,,,,
1163,2382987,1163,0.09918665812643257,1.0,1.0,0.07345507377803479,1.0,1.0,,,,,,
1164,2385036,1164,0.06884825019161747,0.0,0.9333333333333333,,,,,,,,,
1165,2387085,1165,0.09354444391907915,0.0,0.8,,,,,,,,,
1166,2389134,1166,0.098445096783553,1.0,1.0,,,,,,,,,
1167,2391183,1167,0.06937334530798417,1.0,1.0,,,,,,,,,
1168,2393232,1168,0.1263266341591564,0.0,0.8571428571428571,,,,,,,,,
1169,2395281,1169,0.09416062636768499,1.0,1.0,,,,,,,,,
1170,2397330,1170,0.0999008182357998,0.0,0.9166666666666666,,,,,,,,,
1171,2399379,1171,0.11033356410360887,0.0,0.9,,,,,,,,,
1172,2401428,1172,0.10519712708277286,0.0,0.8666666666666667,,,,,,,,,
1173,2403477,1173,0.09251412634663958,0.0,0.8666666666666667,,,,,,,,,
1174,2405526,1174,0.11116567441988734,0.0,0.9333333333333333,,,,,,,,,
1175,2407575,1175,0.09269292837003505,1.0,1.0,,,,,,,,,
1176,2409624,1176,0.08653678912675344,0.0,0.9230769230769231,,,,,,,,,
1177,2411673,1177,0.07700634461795448,0.0,0.9411764705882353,,,,,,,,,
1178,2413722,1178,0.11297058516644791,1.0,1.0,,,,,,,,,
1179,2415771,1179,0.08886075009041901,0.0,0.8666666666666667,,,,,,,,,
1180,2417820,1180,0.09931474586916408,1.0,1.0,,,,,,,,,
1181,2419869,1181,0.10698768444091719,0.0,0.9333333333333333,,,,,,,,,
1182,2421918,1182,0.09726825659735609,0.0,0.9411764705882353,,,,,,,,,
1183,2423967,1183,0.11127616820796027,1.0,1.0,,,,,,,,,
1184,2426016,1184,0.10836905805312719,1.0,1.0,,,,,,,,,
1185,2428065,1185,0.13457295695937155,1.0,1.0,,,,,,,,,
1186,2430114,1186,0.08958746465893808,1.0,1.0,,,,,,,,,
1187,2432163,1187,0.11612983770939216,0.0,0.875,,,,,,,,,
1188,2434212,1188,0.07760235947976263,1.0,1.0,,,,,,,,,
1189,2436261,1189,0.09137597874843872,1.0,1.0,,,,,,,,,
1190,2438310,1190,0.13121997235084942,0.0,0.8421052631578947,,,,,,,,,
1191,2440359,1191,0.08798323093077733,0.0,0.9230769230769231,,,,,,,,,
1192,2442408,1192,0.09562132871186331,0.0,0.9285714285714286,,,,,,,,,
1193,2444457,1193,0.07753124097165937,1.0,1.0,,,,,,,,,
1194,2446506,1194,0.09119055726920593,1.0,1.0,,,,,,,,,
1195,2448555,1195,0.1074590840545665,1.0,1.0,,,,,,,,,
1196,2450604,1196,0.0901601016054684,0.0,0.8125,,,,,,,,,
1197,2452653,1197,0.1083960196341944,0.0,0.9333333333333333,,,,,,,,,
1198,2454702,1198,0.12332464167197929,0.0,0.8666666666666667,,,,,,,,,
1199,2456751,1199,0.09382789241259884,0.0,0.9285714285714286,,,,,,,,,
1200,2458800,1200,0.08229084666732844,1.0,1.0,,,,,,,,,
1201,2460849,1201,0.10280049645685191,1.0,1.0,,,,,,,,,
1202,2462898,1202,0.08221689823399735,1.0,1.0,,,,,,,,,
1203,2464947,1203,0.08732667439974244,1.0,1.0,,,,,,,,,
1204,2466996,1204,0.10414638272233342,0.0,0.8461538461538461,,,,,,,,,
1205,2469045,1205,0.09380842174634238,1.0,1.0,,,,,,,,,
1206,2471094,1206,0.10090291594992229,1.0,1.0,,,,,,,,,
1207,2473143,1207,0.08978083294537709,1.0,1.0,,,,,,,,,
1208,2475192,1208,0.0785198076502089,0.0,0.9411764705882353,,,,,,,,,
1209,2477241,1209,0.09280663895123596,0.0,0.9473684210526315,,,,,,,,,
1210,2479290,1210,0.0825789319677197,0.0,0.9285714285714286,,,,,,,,,
1211,2481339,1211,0.0691458753715802,1.0,1.0,,,,,,,,,
1212,2483388,1212,0.11628665195520482,1.0,1.0,,,,,,,,,
1213,2485437,1213,0.11673513260257286,1.0,1.0,,,,,,,,,
1214,2487486,1214,0.06376222608675422,1.0,1.0,,,,,,,,,
1215,2489535,1215,0.07915408485891962,0.0,0.9285714285714286,,,,,,,,,
1216,2491584,1216,0.05973840689566623,0.0,0.9230769230769231,,,,,,,,,
1217,2493633,1217,0.13142526466663818,0.0,0.9090909090909091,,,,,,,,,
1218,2495682,1218,0.1279005071852397,0.0,0.9411764705882353,,,,,,,,,
1219,2497731,1219,0.08893852257064436,1.0,1.0,,,,,,,,,
1220,2499780,1220,0.07000624778248393,0.0,0.9333333333333333,,,,,,,,,
1221,2501829,1221,0.13389981161433845,0.0,0.9230769230769231,,,,,,,,,
1222,2503878,1222,0.1053789564381167,0.0,0.9375,,,,,,,,,
1223,2505927,1223,0.09443508665172395,1.0,1.0,,,,,,,,,
1224,2507976,1224,0.11971303354081506,0.0,0.8888888888888888,,,,,,,,,
1225,2510025,1225,0.09361144511884313,1.0,1.0,,,,,,,,,
1226,2512074,1226,0.11074125641682712,0.0,0.8,,,,,,,,,
1227,2514123,1227,0.10112207924190939,1.0,1.0,,,,,,,,,
1228,2516172,1228,0.08732702116779191,0.0,0.875,,,,,,,,,
1229,2518221,1229,0.09514208276324804,1.0,1.0,,,,,,,,,
1230,2520270,1230,0.07875084857895455,0.0,0.9230769230769231,,,,,,,,,
1231,2522319,1231,0.08826473661526482,1.0,1.0,0.046558134143434245,1.0,1.0,,,,,,
1232,2524368,1232,0.08576244557123915,1.0,1.0,,,,,,,,,
1233,2526417,1233,0.08993962325712451,1.0,1.0,,,,,,,,,
1234,2528466,1234,0.10905450743565967,0.0,0.9285714285714286,,,,,,,,,
1235,2530515,1235,0.12107593222780796,1.0,1.0,,,,,,,,,
1236,2532564,1236,0.0964519803325812,0.0,0.8823529411764706,,,,,,,,,
1237,2534613,1237,0.11528040781611512,1.0,1.0,,,,,,,,,
1238,2536662,1238,0.11374643690079642,0.0,0.9285714285714286,,,,,,,,,
1239,2538711,1239,0.11402170293989314,1.0,1.0,,,,,,,,,
1240,2540760,1240,0.08976710011611161,1.0,1.0,,,,,,,,,
1241,2542809,1241,0.08572985090740029,0.0,0.9375,,,,,,,,,
1242,2544858,1242,0.0907293930149253,1.0,1.0,,,,,,,,,
1243,2546907,1243,0.11299092772446541,0.0,0.8333333333333334,,,,,,,,,
1244,2548956,1244,0.07913666634664887,1.0,1.0,,,,,,,,,
1245,2551005,1245,0.11960466268487999,0.0,0.9230769230769231,,,,,,,,,
1246,2553054,1246,0.09708906875008547,0.0,0.9285714285714286,,,,,,,,,
1247,2555103,1247,0.07562879519714091,1.0,1.0,,,,,,,,,
1248,2557152,1248,0.1045024752058519,0.0,0.9444444444444444,,,,,,,,,
1249,2559201,1249,0.09741470635018254,0.0,0.9230769230769231,,,,,,,,,
1250,2561250,1250,0.1331735737102121,1.0,1.0,,,,,,,,,
1251,2563299,1251,0.10090375051972927,0.0,0.8666666666666667,,,,,,,,,
1252,2565348,1252,0.1157612129618371,1.0,1.0,,,,,,,,,
1253,2567397,1253,0.1330897728395854,0.0,0.8181818181818182,,,,,,,,,
1254,2569446,1254,0.08575009103553013,0.0,0.8181818181818182,,,,,,,,,
1255,2571495,1255,0.096620171164469,0.0,0.9333333333333333,,,,,,,,,
1256,2573544,1256,0.09497796503261124,0.0,0.9375,,,,,,,,,
1257,2575593,1257,0.09455972498992146,0.0,0.9333333333333333,,,,,,,,,
1258,2577642,1258,0.10548998220461218,1.0,1.0,,,,,,,,,
1259,2579691,1259,0.11001916980069235,1.0,1.0,,,,,,,,,
1260,2581740,1260,0.10795809264989464,0.0,0.875,,,,,,,,,
1261,2583789,1261,0.10654159554498496,0.0,0.9473684210526315,,,,,,,,,
1262,2585838,1262,0.08387142289044876,0.0,0.9375,,,,,,,,,
1263,2587887,1263,0.1044039584722386,0.0,0.7692307692307693,,,,,,,,,
1264,2589936,1264,0.10707639863318026,0.0,0.9333333333333333,,,,,,,,,
1265,2591985,1265,0.08371070374237675,0.0,0.9411764705882353,,,,,,,,,
1266,2594034,1266,0.09814920035278156,0.0,0.9375,,,,,,,,,
1267,2596083,1267,0.10600105892630717,1.0,1.0,,,,,,,,,
1268,2598132,1268,0.08539877732341598,1.0,1.0,,,,,,,,,
1269,2600181,1269,0.0988511666206407,1.0,1.0,,,,,,,,,
1270,2602230,1270,0.11913057811585318,0.0,0.75,,,,,,,,,
1271,2604279,1271,0.0957226587628373,0.0,0.9333333333333333,,,,,,,,,
1272,2606328,1272,0.10571561512964045,1.0,1.0,,,,,,,,,
1273,2608377,1273,0.0878829379095177,1.0,1.0,,,,,,,,,
1274,2610426,1274,0.10960573835673482,0.0,0.8125,,,,,,,,,
1275,2612475,1275,0.11772849307735236,1.0,1.0,,,,,,,,,
1276,2614524,1276,0.1064851837227443,1.0,1.0,,,,,,,,,
1277,2616573,1277,0.07779822035966316,0.0,0.9375,,,,,,,,,
1278,2618622,1278,0.10166538542818851,0.0,0.8461538461538461,,,,,,,,,
1279,2620671,1279,0.10985077738638259,0.0,0.9375,,,,,,,,,
1280,2622720,1280,0.10275104587772008,1.0,1.0,,,,,,,,,
1281,2624769,1281,0.12494390249382331,1.0,1.0,,,,,,,,,
1282,2626818,1282,0.09787562978364088,0.0,0.9333333333333333,,,,,,,,,
1283,2628867,1283,0.08851850474251055,0.0,0.9375,,,,,,,,,
1284,2630916,1284,0.08348873983776085,0.0,0.8666666666666667,,,,,,,,,
1285,2632965,1285,0.10689393240674536,1.0,1.0,,,,,,,,,
1286,2635014,1286,0.0994079575072149,1.0,1.0,,,,,,,,,
1287,2637063,1287,0.07307539380920194,0.0,0.9333333333333333,,,,,,,,,
1288,2639112,1288,0.11683064893583198,0.0,0.8,,,,,,,,,
1289,2641161,1289,0.11357957657131684,0.0,0.9230769230769231,,,,,,,,,
1290,2643210,1290,0.10297039024106361,0.0,0.9333333333333333,,,,,,,,,
1291,2645259,1291,0.12553329267491065,1.0,1.0,,,,,,,,,
1292,2647308,1292,0.11084882121893472,0.0,0.9333333333333333,,,,,,,,,
1293,2649357,1293,0.09521121383158114,0.0,0.9230769230769231,,,,,,,,,
1294,2651406,1294,0.08649449160081202,1.0,1.0,,,,,,,,,
1295,2653455,1295,0.11085165732707292,1.0,1.0,,,,,,,,,
1296,2655504,1296,0.109232615286068,1.0,1.0,,,,,,,,,
1297,2657553,1297,0.09537813309112922,1.0,1.0,,,,,,,,,
1298,2659602,1298,0.135463504239768,0.0,0.8333333333333334,,,,,,,,,
1299,2661651,1299,0.11863066913658674,0.0,0.9166666666666666,,,,,,,,,
1300,2663700,1300,0.10585207933379351,1.0,1.0,0.24570954761805472,1.0,1.0,,,,,,
1301,2665749,1301,0.09778916133942359,0.0,0.9444444444444444,,,,,,,,,
1302,2667798,1302,0.0853569877973728,1.0,1.0,,,,,,,,,
1303,2669847,1303,0.07658326315126368,1.0,1.0,,,,,,,,,
1304,2671896,1304,0.11298159251212142,1.0,1.0,,,,,,,,,
1305,2673945,1305,0.10307146829324167,0.0,0.9333333333333333,,,,,,,,,
1306,2675994,1306,0.0693484190384515,0.0,0.8333333333333334,,,,,,,,,
1307,2678043,1307,0.09997163515371219,0.0,0.9411764705882353,,,,,,,,,
1308,2680092,1308,0.10007546765632266,0.0,0.875,,,,,,,,,
1309,2682141,1309,0.08579329310055843,1.0,1.0,,,,,,,,,
1310,2684190,1310,0.07747908637753904,1.0,1.0,,,,,,,,,
1311,2686239,1311,0.06448470592826391,1.0,1.0,,,,,,,,,
1312,2688288,1312,0.05992775220662123,1.0,1.0,,,,,,,,,
1313,2690337,1313,0.06052130393269644,0.0,0.8888888888888888,,,,,,,,,
1314,2692386,1314,0.06134946447603678,1.0,1.0,,,,,,,,,
1315,2694435,1315,0.04119080601358503,1.0,1.0,,,,,,,,,
1316,2696484,1316,0.07289660982489667,1.0,1.0,,,,,,,,,
1317,2698533,1317,0.053662200449726895,1.0,1.0,,,,,,,,,
1318,2700582,1318,0.06019543098295296,1.0,1.0,,,,,,,,,
1319,2702631,1319,0.07107465547232954,1.0,1.0,,,,,,,,,
1320,2704680,1320,0.0704942333118256,1.0,1.0,,,,,,,,,
1321,2706729,1321,0.05655891252372143,1.0,1.0,,,,,,,,,
1322,2708778,1322,0.05342045402062875,1.0,1.0,,,,,,,,,
1323,2710827,1323,0.06731831193227805,0.0,0.9166666666666666,,,,,,,,,
1324,2712876,1324,0.048794914568018266,1.0,1.0,,,,,,,,,
1325,2714925,1325,0.07698743620762966,0.0,0.9285714285714286,,,,,,,,,
1326,2716974,1326,0.05262221165867074,0.0,0.9333333333333333,,,,,,,,,
1327,2719023,1327,0.02368276576546239,0.0,0.9285714285714286,,,,,,,,,
1328,2721072,1328,0.06496894871168188,1.0,1.0,,,,,,,,,
1329,2723121,1329,0.06272045445728036,0.0,0.9285714285714286,,,,,,,,,
1330,2725170,1330,0.08626024877064377,1.0,1.0,,,,,,,,,
1331,2727219,1331,0.05818874008342976,1.0,1.0,,,,,,,,,
1332,2729268,1332,0.05778938740877779,1.0,1.0,,,,,,,,,
1333,2731317,1333,0.060087432476618075,1.0,1.0,,,,,,,,,
1334,2733366,1334,0.08062262712319453,1.0,1.0,,,,,,,,,
1335,2735415,1335,0.06355067195485498,1.0,1.0,,,,,,,,,
1336,2737464,1336,0.06370574293518924,1.0,1.0,,,,,,,,,
1337,2739513,1337,0.06780541240998829,1.0,1.0,,,,,,,,,
1338,2741562,1338,0.06125151295315499,1.0,1.0,,,,,,,,,
1339,2743611,1339,0.05508755396188137,1.0,1.0,,,,,,,,,
1340,2745660,1340,0.07324565965595667,1.0,1.0,,,,,,,,,
1341,2747709,1341,0.034913628369513505,1.0,1.0,,,,,,,,,
1342,2749758,1342,0.0613082938703792,1.0,1.0,,,,,,,,,
1343,2751807,1343,0.062454209380729216,0.0,0.9090909090909091,,,,,,,,,
1344,2753856,1344,0.06915725142320178,0.0,0.875,,,,,,,,,
1345,2755905,1345,0.06276734213453139,1.0,1.0,,,,,,,,,
1346,2757954,1346,0.05090230374954859,1.0,1.0,,,,,,,,,
1347,2760003,1347,0.04883414746961576,1.0,1.0,,,,,,,,,
1348,2762052,1348,0.052915648511259225,0.0,0.9230769230769231,,,,,,,,,
1349,2764101,1349,0.07677506971146528,1.0,1.0,,,,,,,,,
1350,2766150,1350,0.066309930271791,1.0,1.0,,,,,,,,,
1351,2768199,1351,0.07337074438830568,0.0,0.9285714285714286,,,,,,,,,
1352,2770248,1352,0.04205622941526538,0.0,0.9411764705882353,,,,,,,,,
1353,2772297,1353,0.05345758353693941,1.0,1.0,,,,,,,,,
1354,2774346,1354,0.0435495309918432,1.0,1.0,,,,,,,,,
1355,2776395,1355,0.055995116357361485,1.0,1.0,,,,,,,,,
1356,2778444,1356,0.06334833744292807,0.0,0.9230769230769231,,,,,,,,,
1357,2780493,1357,0.04825012502537819,1.0,1.0,,,,,,,,,
1358,2782542,1358,0.04866836947117102,1.0,1.0,,,,,,,,,
1359,2784591,1359,0.05739879511184807,0.0,0.9333333333333333,,,,0.8541284203529358,0.8514001806684733,0.927201180521397,0.9199895340463596,0.9433858807552367,0.8876854250058864
1360,2786640,1360,0.05588815762547499,1.0,1.0,,,,,,,,,
1361,2788689,1361,0.05455878999346931,1.0,1.0,,,,,,,,,
1362,2790738,1362,0.053213467898472464,0.0,0.9230769230769231,,,,,,,,,
1363,2792787,1363,0.05689044526906761,0.0,0.9333333333333333,,,,,,,,,
1364,2794836,1364,0.07468646756778358,1.0,1.0,,,,,,,,,
1365,2796885,1365,0.038957969464745494,0.0,0.9444444444444444,,,,,,,,,
1366,2798934,1366,0.05981250242385032,1.0,1.0,,,,,,,,,
1367,2800983,1367,0.050560447791775584,1.0,1.0,,,,,,,,,
1368,2803032,1368,0.07101696171994723,1.0,1.0,,,,,,,,,
1369,2805081,1369,0.09798379920514062,1.0,1.0,0.18701486223429203,1.0,1.0,,,,,,
1370,2807130,1370,0.05906195981386543,1.0,1.0,,,,,,,,,
1371,2809179,1371,0.049864162358175514,1.0,1.0,,,,,,,,,
1372,2811228,1372,0.05609627350728061,1.0,1.0,,,,,,,,,
1373,2813277,1373,0.05005498842858205,0.0,0.9090909090909091,,,,,,,,,
1374,2815326,1374,0.061273860237449324,1.0,1.0,,,,,,,,,
1375,2817375,1375,0.04652393265574511,1.0,1.0,,,,,,,,,
1376,2819424,1376,0.0601917789616647,1.0,1.0,,,,,,,,,
1377,2821473,1377,0.08439341793506189,1.0,1.0,,,,,,,,,
1378,2823522,1378,0.050950289692983965,1.0,1.0,,,,,,,,,
1379,2825571,1379,0.04812462557962012,1.0,1.0,,,,,,,,,
1380,2827620,1380,0.0498302115264396,0.0,0.9230769230769231,,,,,,,,,
1381,2829669,1381,0.05176049940367421,0.0,0.9333333333333333,,,,,,,,,
1382,2831718,1382,0.05671019690186267,1.0,1.0,,,,,,,,,
1383,2833767,1383,0.06118539516400706,0.0,0.9333333333333333,,,,,,,,,
1384,2835816,1384,0.07314645464800221,1.0,1.0,,,,,,,,,
1385,2837865,1385,0.06723263963139196,1.0,1.0,,,,,,,,,
1386,2839914,1386,0.0583390268075083,0.0,0.9333333333333333,,,,,,,,,
1387,2841963,1387,0.07372087554681694,1.0,1.0,,,,,,,,,
1388,2844012,1388,0.05027343264017599,1.0,1.0,,,,,,,,,
1389,2846061,1389,0.0496417209391319,1.0,1.0,,,,,,,,,
1390,2848110,1390,0.06560201033771838,1.0,1.0,,,,,,,,,
1391,2850159,1391,0.07387470662957002,1.0,1.0,,,,,,,,,
1392,2852208,1392,0.046246290897893644,1.0,1.0,,,,,,,,,
1393,2854257,1393,0.0571144203145865,1.0,1.0,,,,,,,,,
1394,2856306,1394,0.0651888135471541,0.0,0.9333333333333333,,,,,,,,,
1395,2858355,1395,0.06187729284895994,1.0,1.0,,,,,,,,,
1396,2860404,1396,0.05188003953637724,1.0,1.0,,,,,,,,,
1397,2862453,1397,0.04689174508303327,1.0,1.0,,,,,,,,,
1398,2864502,1398,0.07651150843514613,1.0,1.0,,,,,,,,,
1399,2866551,1399,0.0521377944092437,1.0,1.0,,,,,,,,,
1400,2868600,1400,0.05515670365022857,1.0,1.0,,,,,,,,,
1401,2870649,1401,0.060620030236066484,1.0,1.0,,,,,,,,,
1402,2872698,1402,0.061569237101566025,1.0,1.0,,,,,,,,,
1403,2874747,1403,0.04981510431089475,1.0,1.0,,,,,,,,,
1404,2876796,1404,0.05673712324544122,1.0,1.0,,,,,,,,,
1405,2878845,1405,0.06016701202122296,0.0,0.9375,,,,,,,,,
1406,2880894,1406,0.07770669152829265,1.0,1.0,,,,,,,,,
1407,2882943,1407,0.05678771475304335,1.0,1.0,,,,,,,,,
1408,2884992,1408,0.06219589791723798,0.0,0.9333333333333333,,,,,,,,,
1409,2887041,1409,0.06662044463022018,1.0,1.0,,,,,,,,,
1410,2889090,1410,0.07705179364957543,1.0,1.0,,,,,,,,,
1411,2891139,1411,0.04090945873807879,1.0,1.0,,,,,,,,,
1412,2893188,1412,0.04400610633771816,1.0,1.0,,,,,,,,,
1413,2895237,1413,0.04804084555090992,1.0,1.0,,,,,,,,,
1414,2897286,1414,0.07111281242080134,1.0,1.0,,,,,,,,,
1415,2899335,1415,0.031098369092137347,1.0,1.0,,,,,,,,,
1416,2901384,1416,0.05406779001254006,1.0,1.0,,,,,,,,,
1417,2903433,1417,0.056506708987539817,1.0,1.0,,,,,,,,,
1418,2905482,1418,0.0672493224147749,1.0,1.0,,,,,,,,,
1419,2907531,1419,0.04922856709331115,1.0,1.0,,,,,,,,,
1420,2909580,1420,0.06295564936357562,1.0,1.0,,,,,,,,,
1421,2911629,1421,0.05654778172510462,0.0,0.9375,,,,,,,,,
1422,2913678,1422,0.049551442854912746,0.0,0.9333333333333333,,,,,,,,,
1423,2915727,1423,0.062453137044067866,1.0,1.0,,,,,,,,,
1424,2917776,1424,0.0346185432454522,1.0,1.0,,,,,,,,,
1425,2919825,1425,0.06528920567089444,1.0,1.0,,,,,,,,,
1426,2921874,1426,0.0654807606789374,0.0,0.9230769230769231,,,,,,,,,
1427,2923923,1427,0.056317886598272714,0.0,0.9230769230769231,,,,,,,,,
1428,2925972,1428,0.05561521801114017,1.0,1.0,,,,,,,,,
1429,2928021,1429,0.058846951268354916,1.0,1.0,,,,,,,,,
1430,2930070,1430,0.07714365600248851,1.0,1.0,,,,,,,,,
1431,2932119,1431,0.05263108623422789,1.0,1.0,,,,,,,,,
1432,2934168,1432,0.04773132439895572,0.0,0.9090909090909091,,,,,,,,,
1433,2936217,1433,0.05387433752261403,1.0,1.0,,,,,,,,,
1434,2938266,1434,0.0701506155004095,1.0,1.0,,,,,,,,,
1435,2940315,1435,0.0676496229961808,1.0,1.0,,,,,,,,,
1436,2942364,1436,0.064125410521387,1.0,1.0,,,,,,,,,
1437,2944413,1437,0.07470293499517162,1.0,1.0,,,,,,,,,
1438,2946462,1438,0.05383206171528941,1.0,1.0,0.10882608423961648,1.0,1.0,,,,,,
1439,2948511,1439,0.07506880754010488,1.0,1.0,,,,,,,,,
1440,2950560,1440,0.044228077951189174,1.0,1.0,,,,,,,,,
1441,2952609,1441,0.07147985422901001,1.0,1.0,,,,,,,,,
1442,2954658,1442,0.05628332328936568,1.0,1.0,,,,,,,,,
1443,2956707,1443,0.057895966681357346,1.0,1.0,,,,,,,,,
1444,2958756,1444,0.038917674089641925,0.0,0.9230769230769231,,,,,,,,,
1445,2960805,1445,0.05564929847172738,1.0,1.0,,,,,,,,,
1446,2962854,1446,0.06476150040956058,1.0,1.0,,,,,,,,,
1447,2964903,1447,0.0566315094521883,0.0,0.9166666666666666,,,,,,,,,
1448,2966952,1448,0.062047064814203357,1.0,1.0,,,,,,,,,
1449,2969001,1449,0.05650277004597848,0.0,0.8461538461538461,,,,,,,,,
1450,2971050,1450,0.04759560250838386,1.0,1.0,,,,,,,,,
1451,2973099,1451,0.07582352653736231,1.0,1.0,,,,,,,,,
1452,2975148,1452,0.03799414644713606,1.0,1.0,,,,,,,,,
1453,2977197,1453,0.06354948671157301,1.0,1.0,,,,,,,,,
1454,2979246,1454,0.0734246230580669,1.0,1.0,,,,,,,,,
1455,2981295,1455,0.09631673255935402,1.0,1.0,,,,,,,,,
1456,2983344,1456,0.0735691323541251,1.0,1.0,,,,,,,,,
1457,2985393,1457,0.04044977899336945,1.0,1.0,,,,,,,,,
1458,2987442,1458,0.05962851811606632,1.0,1.0,,,,,,,,,
1459,2989491,1459,0.09539116060868977,1.0,1.0,,,,,,,,,
1460,2991540,1460,0.06007077931524167,1.0,1.0,,,,,,,,,
1461,2993589,1461,0.04254465654597747,1.0,1.0,,,,,,,,,
1462,2995638,1462,0.07172802397070693,1.0,1.0,,,,,,,,,
1463,2997687,1463,0.05328033523613535,0.0,0.8823529411764706,,,,,,,,,
1464,2999736,1464,0.08164699776963835,1.0,1.0,,,,,,,,,
1465,3001785,1465,0.06615052736524633,0.0,0.9166666666666666,,,,,,,,,
1466,3003834,1466,0.05044345489021759,0.0,0.9230769230769231,,,,,,,,,
1467,3005883,1467,0.03613717906471767,0.0,0.9285714285714286,,,,,,,,,
1468,3007932,1468,0.05220915793376607,1.0,1.0,,,,,,,,,
1469,3009981,1469,0.05176995226323583,0.0,0.9333333333333333,,,,,,,,,
1470,3012030,1470,0.045080220262112204,1.0,1.0,,,,,,,,,
1471,3014079,1471,0.05319501074164794,0.0,0.75,,,,,,,,,
1472,3016128,1472,0.06924965818643605,1.0,1.0,,,,,,,,,
1473,3018177,1473,0.06834896266021696,1.0,1.0,,,,,,,,,
1474,3020226,1474,0.058916430287941704,1.0,1.0,,,,,,,,,
1475,3022275,1475,0.07211687930161909,0.0,0.8125,,,,,,,,,
1476,3024324,1476,0.047933952106572794,0.0,0.9285714285714286,,,,,,,,,
1477,3026373,1477,0.05767588560117158,1.0,1.0,,,,,,,,,
1478,3028422,1478,0.05460544069957418,1.0,1.0,,,,,,,,,
1479,3030471,1479,0.06059973553607415,1.0,1.0,,,,,,,,,
1480,3032520,1480,0.05803732848095741,0.0,0.9333333333333333,,,,,,,,,
1481,3034569,1481,0.05758227941535562,1.0,1.0,,,,,,,,,
